buff_cd,sub_catg,brand_name,brand_code,poi_cnt
buff0003,ATM,NORTH KANARA GSB CO OPERATIVE BANK,357800041,1
buff0003,ATM,ORIENTAL BANK OF COMMERCE,357800042,1
buff0003,ATM,OTHERS,0,22
buff0003,ATM,PUNJAB NATIONAL BANK,357800045,2
buff0003,ATM,SARASWAT BANK,357800049,1
buff0003,ATM,SOUTH INDIAN BANK,357800051,1
buff0003,ATM,STANDARD CHARTERED,357800052,1
buff0003,ATM,STATE BANK OF INDIA,357800053,15
buff0003,ATM,SYNDICATE BANK,357800054,2
buff0003,ATM,THANE JANATA SAHAKARI BANK,357800056,2
buff0003,ATM,THE KALYAN JANATA SAHAKARI BANK,357800062,1
buff0003,ATM,UCO BANK,357800058,1
buff0003,ATM,UNION BANK OF INDIA,357800059,5
buff0003,ATM,YES BANK,357800061,3
buff0003,Auto Dealership,FIAT,551100170,1
buff0003,Auto Dealership,HONDA,551100175,1
buff0003,Auto Dealership,OTHERS,0,11
buff0003,Auto Dealership-Used Cars,OTHERS,0,6
buff0003,Auto service and maintenance,HONDA,753800480,2
buff0003,Auto service and maintenance,HYUNDAI,753800482,2
buff0003,Auto service and maintenance,MAHINDRA,753800489,1
buff0003,Auto service and maintenance,OTHERS,0,115
buff0003,Auto service and maintenance,SUZUKI,753800507,2
buff0003,Auto service and maintenance,TVS,753800512,1
buff0003,Auto service and maintenance,YAMAHA,753800516,1
buff0003,Bank,ABHYUDAYA CO OPERATIVE BANK,600000308,2
buff0003,Bank,ADARSH CREDIT CO OPERATIVE SOCIETY,600000310,1
buff0003,Bank,ALLAHABAD BANK,600000312,2
buff0003,Bank,ANDHRA BANK,600000313,2
buff0003,Bank,APNA SAHAKARI BANK,600000314,1
buff0003,Bank,AXIS BANK,600000316,5
buff0003,Bank,BANDHAN BANK,600000317,1
buff0003,Bank,BANK OF BARODA,600000319,6
buff0003,Bank,BANK OF INDIA,600000320,6
buff0003,Bank,BANK OF MAHARASHTRA,600000321,6
buff0003,Bank,CANARA BANK,600000327,2
buff0003,Bank,CENTRAL BANK OF INDIA,600000329,2
buff0003,Bank,CORPORATION BANK,600000334,1
buff0003,Bank,COSMOS BANK,600000335,3
buff0003,Bank,DENA BANK,600000338,5
buff0003,Bank,DHANLAXMI BANK,600000340,1
buff0003,Bank,FEDERAL BANK,600000341,2
buff0003,Bank,HDFC BANK,600000342,10
buff0003,Bank,HSBC,600000343,3
buff0003,Bank,ICICI BANK,600000344,7
buff0003,Bank,IDBI BANK,600000345,6
buff0003,Bank,IDFC FIRST BANK,600000346,1
buff0003,Bank,INDIAN BANK,600000347,2
buff0003,Bank,INDIAN OVERSEAS BANK,600000348,1
buff0003,Bank,INDUSIND BANK,600000349,2
buff0003,Bank,JANATA SAHAKARI BANK,600000353,1
buff0003,Bank,KOTAK MAHINDRA BANK,600000361,9
buff0003,Bank,LAKSHMI VILAS BANK,600000363,2
buff0003,Bank,MAHANAGAR CO OPERATIVE BANK,600000365,2
buff0003,Bank,NORTH KANARA GSB CO OPERATIVE BANK,600000368,1
buff0003,Bank,ORIENTAL BANK OF COMMERCE,600000369,1
buff0003,Bank,OTHERS,0,53
buff0003,Bank,PUNJAB & MAHARASHTRA CO OPERATIVE BANK,600000373,1
buff0003,Bank,PUNJAB NATIONAL BANK,600000375,2
buff0003,Bank,RBL BANK,600000376,1
buff0003,Bank,SARASWAT BANK,600000381,7
buff0003,Bank,SHAMRAO VITHAL CO-OPERATIVE BANK,600000383,2
buff0003,Bank,SOUTH INDIAN BANK,600000388,1
buff0003,Bank,STANDARD CHARTERED,600000389,2
buff0003,Bank,STATE BANK OF INDIA,600000390,14
buff0003,Bank,SYNDICATE BANK,600000391,2
buff0003,Bank,THANE JANATA SAHAKARI BANK,600000394,2
buff0003,Bank,THE KALYAN JANATA SAHAKARI BANK,600000407,1
buff0003,Bank,THE NATIONAL CO OPERATIVE BANK,600000400,1
buff0003,Bank,UCO BANK,600000401,5
buff0003,Bank,UNION BANK OF INDIA,600000402,4
buff0003,Bank,UNITED BANK OF INDIA,600000403,1
buff0003,Bank,YES BANK,600000405,1
buff0003,Bar or Pub,OTHERS,0,46
buff0003,Beauty and Salons,LAKME,200100002,2
buff0003,Beauty and Salons,OTHERS,0,66
buff0003,Book Store,OTHERS,0,28
buff0003,Business Facility,ADECCO,500000062,1
buff0003,Business Facility,BAJAJ,500000066,1
buff0003,Business Facility,BANK OF INDIA,500000068,1
buff0003,Business Facility,BARCLAYS,500000070,1
buff0003,Business Facility,BHARAT MATRIMONY,500000071,1
buff0003,Business Facility,CITI,500000078,1
buff0003,Business Facility,HDFC,500000094,4
buff0003,Business Facility,HDFC BANK,500000095,1
buff0003,Business Facility,INFOSYS,500000106,1
buff0003,Business Facility,LIC,500000116,4
buff0003,Business Facility,MAGMA FINCORP,500000117,2
buff0003,Business Facility,MANAPPURAM FINANCE,500000120,1
buff0003,Business Facility,MAX LIFE INSURANCE,500000122,1
buff0003,Business Facility,MUTHOOT FINANCE,500000125,1
buff0003,Business Facility,MUTHOOT FINCORP,500000126,1
buff0003,Business Facility,NATIONAL INSURANCE COMPANY,500000128,3
buff0003,Business Facility,NOKIA,500000130,1
buff0003,Business Facility,OTHERS,0,1204
buff0003,Business Facility,RELIANCE,500000137,7
buff0003,Business Facility,RELIGARE HEALTH INSURANCE,500000138,1
buff0003,Business Facility,SHRIRAM CITY UNION FINANCE,500000140,1
buff0003,Business Facility,STANDARD CHARTERED,500000144,1
buff0003,Business Facility,STAR HEALTH & ALLIED INSURANCE,500000145,1
buff0003,Business Facility,STATE BANK OF INDIA,500000146,3
buff0003,Business Facility,TATA,500000149,6
buff0003,Business Facility,UNITED INDIA INSURANCE,500000153,3
buff0003,Bus Station,OTHERS,0,23
buff0003,Cemetery,OTHERS,0,1
buff0003,Cinema,OTHERS,0,3
buff0003,Civic/Community Centre,OTHERS,0,45
buff0003,Clothing Store,ALLEN SOLLY,953700582,1
buff0003,Clothing Store,ARROW,953700584,4
buff0003,Clothing Store,CAMBRIDGE,953700592,1
buff0003,Clothing Store,COLOR PLUS,953700602,1
buff0003,Clothing Store,FLYING MACHINE,953700611,1
buff0003,Clothing Store,GINI AND JONY,953700616,2
buff0003,Clothing Store,INDIAN TERRAIN,953700622,2
buff0003,Clothing Store,JOCKEY,953700624,5
buff0003,Clothing Store,JOHN PLAYERS,953700625,1
buff0003,Clothing Store,LEE,953700630,1
buff0003,Clothing Store,LEVIS,953700632,1
buff0003,Clothing Store,LOUIS PHILIPPE,953700638,1
buff0003,Clothing Store,MUFTI,953700647,1
buff0003,Clothing Store,OTHERS,0,998
buff0003,Clothing Store,PANTALOONS,953700652,1
buff0003,Clothing Store,PARK AVENUE,953700653,2
buff0003,Clothing Store,PEPE JEANS,953700655,2
buff0003,Clothing Store,PETER ENGLAND,953700656,1
buff0003,Clothing Store,PROVOGUE,953700657,1
buff0003,Clothing Store,RAYMOND,953700659,6
buff0003,Clothing Store,REID AND TAYLOR,953700662,2
buff0003,Clothing Store,SPYKAR,953700667,1
buff0003,Clothing Store,THE ARVIND STORE,953700669,1
buff0003,Clothing Store,VAN HEUSEN,953700673,3
buff0003,Clothing Store,WRANGLER,953700679,1
buff0003,Clothing Store,ZODIAC,953700681,3
buff0003,Coffee Shop,CAFE COFFEE DAY,999600878,3
buff0003,Coffee Shop,OTHERS,0,10
buff0003,Coffee Shop,STARBUCKS,999600894,1
buff0003,Commercial Poi,OFFICE SPACE,202300899,7
buff0003,Commercial Poi,SHOPPING MALL,202300903,1
buff0003,Commercial Poi,SHOPS-SHOWROOMS,202300901,21
buff0003,Commuter Rail Station,OTHERS,0,2
buff0003,Consumer Electronics Store,AIRTEL,998700802,4
buff0003,Consumer Electronics Store,BLACKBERRY,998700805,1
buff0003,Consumer Electronics Store,CROMA,998700807,2
buff0003,Consumer Electronics Store,DELL,998700808,1
buff0003,Consumer Electronics Store,HP,998700813,1
buff0003,Consumer Electronics Store,IBALL,998700815,1
buff0003,Consumer Electronics Store,JIO,998700817,3
buff0003,Consumer Electronics Store,LG,998700820,3
buff0003,Consumer Electronics Store,MICROMAX,998700822,2
buff0003,Consumer Electronics Store,NEXT,998700826,1
buff0003,Consumer Electronics Store,NOKIA,998700828,3
buff0003,Consumer Electronics Store,OTHERS,0,184
buff0003,Consumer Electronics Store,PANASONIC,998700831,2
buff0003,Consumer Electronics Store,RELIANCE,998700836,1
buff0003,Consumer Electronics Store,SAMSUNG,998700838,5
buff0003,Consumer Electronics Store,SONY,998700841,3
buff0003,Consumer Electronics Store,THE MOBILE STORE,998700844,3
buff0003,Consumer Electronics Store,VIVO,998700849,1
buff0003,Consumer Electronics Store,VODAFONE,998700850,5
buff0003,Convenience Store,KBS FAIR PRICE,953500558,1
buff0003,Convenience Store,OTHERS,0,1
buff0003,Cosmetics Store,BIOTIQUE,200600001,1
buff0003,Cosmetics Store,FOREST ESSENTIALS,200600010,1
buff0003,Cosmetics Store,LAKME SALON,200600009,2
buff0003,Cosmetics Store,OTHERS,0,3
buff0003,Cosmetics Store,SUGAR COSMETICS,200600015,1
buff0003,Fast Food Restaurants,BURGER KING,202500003,1
buff0003,Fast Food Restaurants,KFC,202500010,1
buff0003,Fast Food Restaurants,OTHERS,0,27
buff0003,Fine Dining Restaurants,OTHERS,0,5
buff0003,Furniture Store,DUROFLEX,200500031,3
buff0003,Furniture Store,OTHERS,0,17
buff0003,Furniture Store,PEPPERFRY,200500018,1
buff0003,Furniture Store,SLEEPWELL,200500022,1
buff0003,Government Office,OTHERS,0,8
buff0003,Grocery Store,DMART,540000158,1
buff0003,Grocery Store,OTHERS,0,277
buff0003,Hamlet,OTHERS,0,16
buff0003,Higher Education,OTHERS,0,44
buff0003,Home Improvement & Hardware Store,OTHERS,0,237
buff0003,Home Specialty Store,OTHERS,0,224
buff0003,Hospital,OTHERS,0,58
buff0003,Hotel,OTHERS,0,35
buff0003,Industrial Zone,OTHERS,0,5
buff0003,Jewellery Store,CARATLANE,202401002,1
buff0003,Jewellery Store,JOYALUKKAS,202401004,1
buff0003,Jewellery Store,MALABAR,202401001,1
buff0003,Jewellery Store,TANISHQ,202400914,2
buff0003,Library,OTHERS,0,4
buff0003,Medical Service,MY DENTIST,958300743,3
buff0003,Medical Service,OTHERS,0,590
buff0003,Mobile Phone Store,MOTOROLA,200200012,2
buff0003,Mobile Phone Store,ONEPLUS,200200007,1
buff0003,Mobile Phone Store,OTHERS,0,20
buff0003,Mobile Phone Store,REALME,200200006,1
buff0003,Mobile Phone Store,RELIANCE,200200013,1
buff0003,Mobile Phone Store,SAMSUNG,200200002,1
buff0003,Motorcycle Dealership,BAJAJ,557100218,3
buff0003,Motorcycle Dealership,HERO MOTOCORP,557100223,3
buff0003,Motorcycle Dealership,HONDA,557100224,5
buff0003,Motorcycle Dealership,MAHINDRA,557100229,1
buff0003,Motorcycle Dealership,OTHERS,0,2
buff0003,Motorcycle Dealership,SUZUKI,557100231,1
buff0003,Motorcycle Dealership,TVS,557100232,1
buff0003,Motorcycle Dealership,YAMAHA,557100233,1
buff0003,Named Intersection,OTHERS,0,39
buff0003,Named Place,OTHERS,0,19
buff0003,Nightlife,OTHERS,0,27
buff0003,Office Supply and Services Store,OTHERS,0,62
buff0003,Other Accommodation,OTHERS,0,15
buff0003,Parking Garage/House,OTHERS,0,2
buff0003,Parking Lot,OTHERS,0,3
buff0003,Park/Recreation Area,OTHERS,0,17
buff0003,Performing Arts,OTHERS,0,1
buff0003,Petrol/Gasoline Station,BHARAT PETROLEUM,554000201,1
buff0003,Petrol/Gasoline Station,HINDUSTAN PETROLEUM,554000206,1
buff0003,Petrol/Gasoline Station,OTHERS,0,2
buff0003,Pharmacy,APOLLO PHARMACY,956500709,2
buff0003,Pharmacy,JAN AUSHADHI,956500716,1
buff0003,Pharmacy,OTHERS,0,214
buff0003,Place of Worship,OTHERS,0,117
buff0003,Police Station,OTHERS,0,5
buff0003,Post Office,OTHERS,0,5
buff0003,Repair Services,OTHERS,0,93
buff0003,Residential Area/Building,OTHERS,0,1591
buff0003,Restaurant,BASKIN ROBBINS,580000240,1
buff0003,Restaurant,DOMINOS PIZZA,580000249,1
buff0003,Restaurant,FAASOS,580000251,1
buff0003,Restaurant,JUMBOKING,580000258,2
buff0003,Restaurant,MCDONALDS,580000262,1
buff0003,Restaurant,OTHERS,0,400
buff0003,Restaurant,SUBWAY,580000283,1
buff0003,School,OTHERS,0,106
buff0003,School,PEARSON,821100542,1
buff0003,Shoe Store,ADIDAS,202700007,1
buff0003,Shoe Store,BATA,202700005,10
buff0003,Shoe Store,FILA,202700010,2
buff0003,Shoe Store,LANCER,202700020,1
buff0003,Shoe Store,OTHERS,0,4
buff0003,Shoe Store,PUMA,202700002,1
buff0003,Shoe Store,SKECHERS,202700030,1
buff0003,Shoe Store,VAN HEUSEN,202700016,2
buff0003,Shoe Store,WOODLAND,202700006,2
buff0003,Shopping,OTHERS,0,35
buff0003,Specialty Store,OTHERS,0,711
buff0003,Sporting Goods Store,OTHERS,0,23
buff0003,Sports Centre,OTHERS,0,32
buff0003,Sports Complex,OTHERS,0,2
buff0003,Sports Wear,OTHERS,0,2
buff0003,Sports Wear,PUMA,200300003,1
buff0003,Sports Wear,SKECHERS,200300014,1
buff0003,Tourist Attraction,OTHERS,0,4
buff0003,Training Centre/Institute,AAKASH INSTITUTE,959600751,1
buff0003,Training Centre/Institute,CADD CENTRE,959600753,1
buff0003,Training Centre/Institute,NIIT,959600762,1
buff0003,Training Centre/Institute,OTHERS,0,183
buff0003,Training Centre/Institute,RAO IIT ACADEMY,959600763,1
buff0003,Training Centre/Institute,SYNERGY,959600764,1
buff0003,Train Station,OTHERS,0,12
buff0003,Transportation Service,OTHERS,0,135
buff0004,Amusement park ,OTHERS,0,1
buff0004,ATM,ABHYUDAYA CO-OPERATIVE BANK,357800001,1
buff0004,ATM,ALLAHABAD BANK,357800003,1
buff0004,ATM,ANDHRA BANK,357800004,1
buff0004,ATM,AXIS BANK,357800005,5
buff0004,ATM,BANDHAN BANK,357800006,1
buff0004,ATM,BANK OF BARODA,357800007,5
buff0004,ATM,BANK OF INDIA,357800008,2
buff0004,ATM,BANK OF MAHARASHTRA,357800009,2
buff0004,ATM,CANARA BANK,357800011,3
buff0004,ATM,CATHOLIC SYRIAN BANK,357800012,1
buff0004,ATM,CENTRAL BANK OF INDIA,357800013,2
buff0004,ATM,CITIBANK,357800014,2
buff0004,ATM,CITY UNION BANK,357800015,3
buff0004,ATM,CORPORATION BANK,357800016,3
buff0004,ATM,COSMOS BANK,357800017,2
buff0004,ATM,DCB BANK,357800019,2
buff0004,ATM,DENA BANK,357800020,1
buff0004,ATM,FEDERAL BANK,357800023,1
buff0004,ATM,HDFC BANK,357800024,8
buff0004,ATM,HSBC,357800025,1
buff0004,ATM,ICICI BANK,357800026,9
buff0004,ATM,IDBI BANK,357800027,5
buff0004,ATM,IDFC FIRST BANK,357800028,1
buff0004,ATM,INDIAN BANK,357800029,1
buff0004,ATM,INDIAN OVERSEAS BANK,357800030,1
buff0004,ATM,INDUSIND BANK,357800032,3
buff0004,ATM,JAMMU AND KASHMIR BANK,357800033,2
buff0004,ATM,KOTAK MAHINDRA BANK,357800038,7
buff0004,ATM,LAKSHMI VILAS BANK,357800039,1
buff0004,ATM,NORTH KANARA GSB CO OPERATIVE BANK,357800041,1
buff0004,ATM,ORIENTAL BANK OF COMMERCE,357800042,4
buff0004,ATM,OTHERS,0,16
buff0004,ATM,PUNJAB NATIONAL BANK,357800045,5
buff0004,ATM,SARASWAT BANK,357800049,1
buff0004,ATM,SOUTH INDIAN BANK,357800051,1
buff0004,ATM,STANDARD CHARTERED,357800052,3
buff0004,ATM,STATE BANK OF INDIA,357800053,10
buff0004,ATM,SYNDICATE BANK,357800054,2
buff0004,ATM,TAMILNAD MERCANTILE BANK,357800055,1
buff0004,ATM,THANE JANATA SAHAKARI BANK,357800056,1
buff0004,ATM,THE NATIONAL CO-OPERATIVE BANK,357800057,1
buff0004,ATM,UNION BANK OF INDIA,357800059,3
buff0004,ATM,YES BANK,357800061,3
buff0004,Auto Dealership,AUDI,551100165,1
buff0004,Auto Dealership,MERCEDES,551100185,1
buff0004,Auto Dealership,NEXA,551100189,1
buff0004,Auto Dealership,OTHERS,0,2
buff0004,Auto Dealership-Used Cars,OTHERS,0,3
buff0004,Auto service and maintenance,BAJAJ,753800468,2
buff0004,Auto service and maintenance,CEAT,753800472,1
buff0004,Auto service and maintenance,HERO MOTOCORP,753800479,1
buff0004,Auto service and maintenance,MAHINDRA,753800489,1
buff0004,Auto service and maintenance,OTHERS,0,232
buff0004,Bank,ABHYUDAYA CO OPERATIVE BANK,600000308,2
buff0004,Bank,ALLAHABAD BANK,600000312,2
buff0004,Bank,ANDHRA BANK,600000313,2
buff0004,Bank,APNA SAHAKARI BANK,600000314,1
buff0004,Bank,AXIS BANK,600000316,3
buff0004,Bank,BANDHAN BANK,600000317,1
buff0004,Bank,BANK OF BARODA,600000319,3
buff0004,Bank,BANK OF INDIA,600000320,2
buff0004,Bank,BANK OF MAHARASHTRA,600000321,2
buff0004,Bank,CANARA BANK,600000327,3
buff0004,Bank,CATHOLIC SYRIAN BANK,600000328,1
buff0004,Bank,CENTRAL BANK OF INDIA,600000329,2
buff0004,Bank,CITIBANK,600000330,2
buff0004,Bank,CITY UNION BANK,600000333,1
buff0004,Bank,CORPORATION BANK,600000334,2
buff0004,Bank,COSMOS BANK,600000335,1
buff0004,Bank,DCB BANK,600000337,2
buff0004,Bank,DENA BANK,600000338,1
buff0004,Bank,FEDERAL BANK,600000341,1
buff0004,Bank,GOPINATH PATIL PARSIK JANATA SAHAKARI BANK,600000408,1
buff0004,Bank,HDFC BANK,600000342,5
buff0004,Bank,ICICI BANK,600000344,9
buff0004,Bank,IDBI BANK,600000345,3
buff0004,Bank,IDFC FIRST BANK,600000346,1
buff0004,Bank,INDIAN BANK,600000347,2
buff0004,Bank,INDIAN OVERSEAS BANK,600000348,2
buff0004,Bank,INDUSIND BANK,600000349,3
buff0004,Bank,JAMMU & KASHMIR BANK,600000350,1
buff0004,Bank,JANA SMALL FINANCE BANK,600000352,1
buff0004,Bank,KALLAPPANNA AWADE ICHALKARANJI JANATA SAHAKARI BANK,600000409,1
buff0004,Bank,KARUR VYSYA BANK,600000358,1
buff0004,Bank,KOTAK MAHINDRA BANK,600000361,3
buff0004,Bank,LAKSHMI VILAS BANK,600000363,2
buff0004,Bank,MAHANAGAR CO OPERATIVE BANK,600000365,1
buff0004,Bank,MAHARASHTRA STATE CO OPERATIVE BANK,600000366,1
buff0004,Bank,NORTH KANARA GSB CO OPERATIVE BANK,600000368,1
buff0004,Bank,ORIENTAL BANK OF COMMERCE,600000369,2
buff0004,Bank,OTHERS,0,105
buff0004,Bank,PUNJAB NATIONAL BANK,600000375,3
buff0004,Bank,RBL BANK,600000376,1
buff0004,Bank,SARASWAT BANK,600000381,2
buff0004,Bank,SHAMRAO VITHAL CO-OPERATIVE BANK,600000383,1
buff0004,Bank,SOUTH INDIAN BANK,600000388,1
buff0004,Bank,STANDARD CHARTERED,600000389,2
buff0004,Bank,STATE BANK OF INDIA,600000390,14
buff0004,Bank,SYNDICATE BANK,600000391,4
buff0004,Bank,TAMILNAD MERCANTILE BANK,600000392,1
buff0004,Bank,THANE JANATA SAHAKARI BANK,600000394,1
buff0004,Bank,THE NATIONAL CO OPERATIVE BANK,600000400,1
buff0004,Bank,UNION BANK OF INDIA,600000402,1
buff0004,Bank,YES BANK,600000405,2
buff0004,Bar or Pub,OTHERS,0,49
buff0004,Beauty and Salons,OTHERS,0,2
buff0004,Beauty and Salons,SHAHNAZ HUSAIN,200100001,1
buff0004,Book Store,CROSSWORD,999500868,1
buff0004,Book Store,OTHERS,0,19
buff0004,Business Facility,BAJAJ,500000066,6
buff0004,Business Facility,BANK OF MAHARASHTRA,500000069,1
buff0004,Business Facility,BHARAT MATRIMONY,500000071,2
buff0004,Business Facility,BHARTI AXA LIFE INSURANCE,500000158,1
buff0004,Business Facility,BIRLA SUN LIFE INSURANCE,500000072,1
buff0004,Business Facility,HDFC,500000094,9
buff0004,Business Facility,ICICI BANK,500000100,1
buff0004,Business Facility,INDUSIND BANK,500000105,1
buff0004,Business Facility,LIC,500000116,3
buff0004,Business Facility,MAGMA FINCORP,500000117,1
buff0004,Business Facility,MAHINDRA,500000118,1
buff0004,Business Facility,MANAPPURAM FINANCE,500000120,3
buff0004,Business Facility,MUTHOOT FINANCE,500000125,2
buff0004,Business Facility,MUTHOOT FINCORP,500000126,2
buff0004,Business Facility,NATIONAL INSURANCE COMPANY,500000128,3
buff0004,Business Facility,OTHERS,0,5097
buff0004,Business Facility,RELIANCE,500000137,4
buff0004,Business Facility,SHRIRAM CITY UNION FINANCE,500000140,1
buff0004,Business Facility,STATE BANK OF INDIA,500000146,5
buff0004,Business Facility,TATA,500000149,8
buff0004,Business Facility,UNITED INDIA INSURANCE,500000153,1
buff0004,Business Facility,WESTERN UNION,500000155,8
buff0004,Business Facility,YES BANK,500000156,1
buff0004,Bus Station,OTHERS,0,2
buff0004,Cemetery,OTHERS,0,1
buff0004,Cinema,INOX,783200524,2
buff0004,Cinema,OTHERS,0,2
buff0004,Civic/Community Centre,OTHERS,0,64
buff0004,Clothing Store,ALLEN SOLLY,953700582,4
buff0004,Clothing Store,ARROW,953700584,4
buff0004,Clothing Store,BEING HUMAN,953700587,1
buff0004,Clothing Store,BIBA,953700588,2
buff0004,Clothing Store,BLACKBERRYS,953700589,2
buff0004,Clothing Store,CAMBRIDGE,953700592,1
buff0004,Clothing Store,CANTABIL,953700593,1
buff0004,Clothing Store,CATMOSS,953700594,1
buff0004,Clothing Store,CELIO,953700595,3
buff0004,Clothing Store,COLOR PLUS,953700602,3
buff0004,Clothing Store,COTTON COUNTY,953700604,1
buff0004,Clothing Store,FABINDIA,953700608,3
buff0004,Clothing Store,FBB,953700609,2
buff0004,Clothing Store,GINI AND JONY,953700616,4
buff0004,Clothing Store,GLOBUS,953700617,1
buff0004,Clothing Store,HIDESIGN,953700620,1
buff0004,Clothing Store,IDEE,953700621,1
buff0004,Clothing Store,INDIAN TERRAIN,953700622,2
buff0004,Clothing Store,JACK AND JONES,953700623,2
buff0004,Clothing Store,JOCKEY,953700624,7
buff0004,Clothing Store,LACOSTE,953700628,1
buff0004,Clothing Store,LEE,953700630,4
buff0004,Clothing Store,LEE COOPER,953700631,1
buff0004,Clothing Store,LEVIS,953700632,1
buff0004,Clothing Store,LILLIPUT,953700636,1
buff0004,Clothing Store,LOUIS PHILIPPE,953700638,2
buff0004,Clothing Store,MANYAVAR,953700640,2
buff0004,Clothing Store,MAX,953700643,3
buff0004,Clothing Store,MUFTI,953700647,1
buff0004,Clothing Store,OTHERS,0,428
buff0004,Clothing Store,PANTALOONS,953700652,1
buff0004,Clothing Store,PEPE JEANS,953700655,2
buff0004,Clothing Store,PETER ENGLAND,953700656,3
buff0004,Clothing Store,PROVOGUE,953700657,2
buff0004,Clothing Store,RAYMOND,953700659,3
buff0004,Clothing Store,RELIANCE TRENDS,953700664,4
buff0004,Clothing Store,SPYKAR,953700667,6
buff0004,Clothing Store,TOMMY HILFIGER,953700670,1
buff0004,Clothing Store,UNITED COLORS OF BENETTON,953700671,6
buff0004,Clothing Store,U S POLO ASSOCIATION,953700672,1
buff0004,Clothing Store,VAN HEUSEN,953700673,3
buff0004,Clothing Store,VERO MODA,953700674,3
buff0004,Clothing Store,W,953700675,1
buff0004,Clothing Store,WILDCRAFT,953700676,2
buff0004,Clothing Store,WILLS LIFESTYLE,953700677,2
buff0004,Clothing Store,WRANGLER,953700679,2
buff0004,Clothing Store,ZODIAC,953700681,2
buff0004,Coffee Shop,BARISTA,999600875,1
buff0004,Coffee Shop,CAFE COFFEE DAY,999600878,7
buff0004,Coffee Shop,OTHERS,0,14
buff0004,Coffee Shop,STARBUCKS,999600894,4
buff0004,Consumer Electronics Store,AIRTEL,998700802,3
buff0004,Consumer Electronics Store,BLACKBERRY,998700805,2
buff0004,Consumer Electronics Store,CANON,998700806,2
buff0004,Consumer Electronics Store,CROMA,998700807,3
buff0004,Consumer Electronics Store,DELL,998700808,2
buff0004,Consumer Electronics Store,EZONE,998700809,1
buff0004,Consumer Electronics Store,JIO,998700817,1
buff0004,Consumer Electronics Store,LENOVO,998700819,1
buff0004,Consumer Electronics Store,LG,998700820,4
buff0004,Consumer Electronics Store,NEXT,998700826,2
buff0004,Consumer Electronics Store,NOKIA,998700828,3
buff0004,Consumer Electronics Store,OTHERS,0,190
buff0004,Consumer Electronics Store,PANASONIC,998700831,1
buff0004,Consumer Electronics Store,PLANET M,998700833,1
buff0004,Consumer Electronics Store,RELIANCE,998700836,4
buff0004,Consumer Electronics Store,SAMSUNG,998700838,5
buff0004,Consumer Electronics Store,SONY,998700841,1
buff0004,Consumer Electronics Store,SPICE,998700842,1
buff0004,Consumer Electronics Store,SPICE HOTSPOT,998700843,1
buff0004,Consumer Electronics Store,THE MOBILE STORE,998700844,4
buff0004,Consumer Electronics Store,VODAFONE,998700850,1
buff0004,Convenience Store,APNA BAZAR,953500548,1
buff0004,Convenience Store,BIG BAZAAR,953500550,1
buff0004,Convenience Store,FOOD BAZAAR,953500553,2
buff0004,Convenience Store,HERITAGE FRESH,953500556,1
buff0004,Convenience Store,HYPERCITY,953500557,2
